unit_id,data,hora,metodo,consumo_kwh_total,qtd_dispositivos
1788,2025-05-05,3,indireto,0.657,1
1788,2025-05-05,4,indireto,0.434,1
1788,2025-05-05,5,indireto,0.549,1
1788,2025-05-05,6,indireto,0.541,1
1788,2025-05-05,7,indireto,0.443,1
1788,2025-05-05,8,indireto,9.146,4
1788,2025-05-05,9,indireto,14.108,3
1788,2025-05-05,10,indireto,13.633,3
1788,2025-05-05,11,indireto,13.942,3
1788,2025-05-05,12,indireto,14.581,3
1788,2025-05-05,13,indireto,14.031,3
1788,2025-05-05,14,indireto,16.563,3
1788,2025-05-05,15,indireto,13.317,3
1788,2025-05-05,16,indireto,15.036,3
1788,2025-05-05,17,indireto,7.362,3
1788,2025-05-05,18,indireto,0.58,1
1788,2025-05-05,19,indireto,0.589,1
1788,2025-05-05,20,indireto,0.485,1
1788,2025-05-05,21,indireto,0.49,1
1788,2025-05-05,22,indireto,0.645,1
1788,2025-05-05,23,indireto,0.504,1
1788,2025-05-06,0,indireto,0.479,1
1788,2025-05-06,1,indireto,0.662,1
1788,2025-05-06,2,indireto,0.445,1
1788,2025-05-06,3,indireto,0.523,1
1788,2025-05-06,4,indireto,0.662,1
1788,2025-05-06,5,indireto,0.375,1
1788,2025-05-06,6,indireto,0.601,1
1788,2025-05-06,7,indireto,0.561,1
1788,2025-05-06,8,indireto,10.242,4
1788,2025-05-06,9,indireto,15.777,3
1788,2025-05-06,10,indireto,15.752,3
1788,2025-05-06,11,indireto,13.323,3
1788,2025-05-06,12,indireto,16.132,3
1788,2025-05-06,13,indireto,14.414,3
1788,2025-05-06,14,indireto,16.316,3
1788,2025-05-06,15,indireto,14.267,3
1788,2025-05-06,16,indireto,15.758,3
1788,2025-05-06,17,indireto,7.664,4
1788,2025-05-06,18,indireto,0.807,1
1788,2025-05-06,19,indireto,0.504,1
1788,2025-05-06,20,indireto,0.714,1
1788,2025-05-06,21,indireto,0.501,1
1788,2025-05-06,22,indireto,0.494,1
1788,2025-05-06,23,indireto,0.607,1
1788,2025-05-07,0,indireto,0.598,1
1788,2025-05-07,1,indireto,0.355,1
1788,2025-05-07,2,indireto,0.649,1
1788,2025-05-07,3,indireto,0.55,1
1788,2025-05-07,4,indireto,0.429,1
1788,2025-05-07,5,indireto,0.652,1
1788,2025-05-07,6,indireto,0.334,1
1788,2025-05-07,7,indireto,0.667,1
1788,2025-05-07,8,indireto,11.0,4
1788,2025-05-07,9,indireto,15.902,3
1788,2025-05-07,10,indireto,15.877,3
1788,2025-05-07,11,indireto,13.375,3
1788,2025-05-07,12,indireto,15.519,3
1788,2025-05-07,13,indireto,13.841,3
1788,2025-05-07,14,indireto,15.331,3
1788,2025-05-07,15,indireto,15.729,3
1788,2025-05-07,16,indireto,16.552,3
1788,2025-05-07,17,indireto,7.262,3
1788,2025-05-07,18,indireto,0.559,1
1788,2025-05-07,19,indireto,0.645,1
1788,2025-05-07,20,indireto,0.651,1
1788,2025-05-07,21,indireto,0.656,1
1788,2025-05-07,22,indireto,0.662,1
1788,2025-05-07,23,indireto,0.669,1
1788,2025-05-08,0,indireto,0.66,1
1788,2025-05-08,1,indireto,0.662,1
1788,2025-05-08,2,indireto,0.657,1
1788,2025-05-08,3,indireto,0.652,1
1788,2025-05-08,4,indireto,0.511,1
1788,2025-05-08,5,indireto,0.474,1
1788,2025-05-08,6,indireto,0.656,1
1788,2025-05-08,7,indireto,0.657,1
1788,2025-05-08,8,indireto,11.073,4
1788,2025-05-08,9,indireto,18.773,3
1788,2025-05-08,10,indireto,13.033,3
1788,2025-05-08,11,indireto,15.738,3
1788,2025-05-08,12,indireto,15.386,3
1788,2025-05-08,13,indireto,14.879,3
1788,2025-05-08,14,indireto,17.081,3
1788,2025-05-08,15,indireto,15.644,3
1788,2025-05-08,16,indireto,14.57,3
1788,2025-05-08,17,indireto,8.599,4
1788,2025-05-08,18,indireto,0.888,1
1788,2025-05-08,19,indireto,1.0,1
1788,2025-05-08,20,indireto,0.662,1
1788,2025-05-08,21,indireto,0.821,1
1788,2025-05-08,22,indireto,0.835,1
1788,2025-05-08,23,indireto,0.655,1
1788,2025-05-09,0,indireto,0.754,1
1788,2025-05-09,1,indireto,0.738,1
1788,2025-05-09,2,indireto,0.818,1
1788,2025-05-09,3,indireto,0.662,1
1788,2025-05-09,4,indireto,0.61,1
1788,2025-05-09,5,indireto,0.665,1
1788,2025-05-09,6,indireto,0.687,1
1788,2025-05-09,7,indireto,0.656,1
1788,2025-05-09,8,indireto,11.13,4
1788,2025-05-09,9,indireto,21.025,3
1788,2025-05-09,10,indireto,15.244,3
1788,2025-05-09,11,indireto,15.434,3
1788,2025-05-09,12,indireto,14.86,3
1788,2025-05-09,13,indireto,15.373,3
1788,2025-05-09,14,indireto,17.634,3
1788,2025-05-09,15,indireto,19.033,4
1788,2025-05-09,16,indireto,17.385,4
1788,2025-05-09,17,indireto,7.109,4
1788,2025-05-09,18,indireto,0.91,1
1788,2025-05-09,19,indireto,1.0,1
1788,2025-05-09,20,indireto,1.0,1
1788,2025-05-09,21,indireto,0.752,1
1788,2025-05-09,22,indireto,0.91,1
1788,2025-05-09,23,indireto,0.636,1
1788,2025-05-10,0,indireto,0.659,1
1788,2025-05-10,1,indireto,0.946,1
1788,2025-05-10,2,indireto,0.71,1
1788,2025-05-10,3,indireto,0.662,1
1788,2025-05-10,4,indireto,0.662,1
1788,2025-05-10,5,indireto,0.657,1
1788,2025-05-10,6,indireto,0.834,1
1788,2025-05-10,7,indireto,0.756,1
1788,2025-05-10,8,indireto,0.731,1
1788,2025-05-10,9,indireto,0.656,1
1788,2025-05-10,10,indireto,0.645,1
1788,2025-05-10,11,indireto,1.0,1
1788,2025-05-10,12,indireto,1.0,1
1788,2025-05-10,13,indireto,1.0,1
1788,2025-05-10,14,indireto,1.0,1
1788,2025-05-10,15,indireto,1.0,1
1788,2025-05-10,16,indireto,1.0,1
1788,2025-05-10,17,indireto,1.0,1
1788,2025-05-10,18,indireto,0.748,1
1788,2025-05-10,19,indireto,1.0,1
1788,2025-05-10,20,indireto,1.0,1
1788,2025-05-10,21,indireto,1.0,1
1788,2025-05-10,22,indireto,0.654,1
1788,2025-05-10,23,indireto,0.662,1
1788,2025-05-11,0,indireto,0.661,1
1788,2025-05-11,1,indireto,0.662,1
1788,2025-05-11,2,indireto,0.656,1
1788,2025-05-11,3,indireto,0.673,1
1788,2025-05-11,4,indireto,0.656,1
1788,2025-05-11,5,indireto,0.589,1
1788,2025-05-11,6,indireto,0.493,1
1788,2025-05-11,7,indireto,0.569,1
1788,2025-05-11,8,indireto,0.527,1
1788,2025-05-11,9,indireto,0.469,1
1788,2025-05-11,10,indireto,0.459,1
1788,2025-05-11,11,indireto,0.438,1
1788,2025-05-11,12,indireto,0.475,1
1788,2025-05-11,13,indireto,0.59,1
1788,2025-05-11,14,indireto,0.653,1
1788,2025-05-11,15,indireto,0.328,1
1788,2025-05-11,16,indireto,0.504,1
1788,2025-05-11,17,indireto,0.551,1
1788,2025-05-11,18,indireto,0.422,1
1788,2025-05-11,19,indireto,0.448,1
1788,2025-05-11,20,indireto,0.431,1
1788,2025-05-11,21,indireto,0.338,1
1788,2025-05-11,22,indireto,0.322,1
1788,2025-05-11,23,indireto,0.369,1
1788,2025-05-12,0,indireto,0.334,1
1788,2025-05-12,1,indireto,0.261,1
1788,2025-05-12,2,indireto,0.339,1
1788,2025-05-12,3,indireto,0.281,1
1788,2025-05-12,4,indireto,0.313,1
1788,2025-05-12,5,indireto,0.302,1
1788,2025-05-12,6,indireto,0.345,1
1788,2025-05-12,7,indireto,0.301,1
1788,2025-05-12,8,indireto,6.293,4
1788,2025-05-12,9,indireto,12.131,3
1788,2025-05-12,10,indireto,11.171,3
1788,2025-05-12,11,indireto,13.407,3
1788,2025-05-12,12,indireto,14.527,3
1788,2025-05-12,13,indireto,16.475,3
1788,2025-05-12,14,indireto,12.277,3
1788,2025-05-12,15,indireto,14.654,3
1788,2025-05-12,16,indireto,17.611,3
1788,2025-05-12,17,indireto,6.882,4
1788,2025-05-12,18,indireto,0.654,1
1788,2025-05-12,19,indireto,0.609,1
1788,2025-05-12,20,indireto,0.391,1
1788,2025-05-12,21,indireto,0.588,1
1788,2025-05-12,22,indireto,0.506,1
1788,2025-05-12,23,indireto,0.414,1
1788,2025-05-13,0,indireto,0.511,1
1788,2025-05-13,1,indireto,0.478,1
1788,2025-05-13,2,indireto,0.335,1
1788,2025-05-13,3,indireto,0.478,1
1788,2025-05-13,4,indireto,0.436,1
1788,2025-05-13,5,indireto,0.429,1
1788,2025-05-13,6,indireto,0.419,1
1788,2025-05-13,7,indireto,0.361,1
1788,2025-05-13,8,indireto,8.838,4
1788,2025-05-13,9,indireto,12.533,3
1788,2025-05-13,10,indireto,14.908,3
1788,2025-05-13,11,indireto,11.541,3
1788,2025-05-13,12,indireto,12.561,3
1788,2025-05-13,13,indireto,15.181,3
1788,2025-05-13,14,indireto,15.225,3
1788,2025-05-13,15,indireto,15.111,3
1788,2025-05-13,16,indireto,12.813,3
1788,2025-05-13,17,indireto,5.837,3
1788,2025-05-13,18,indireto,0.328,1
1788,2025-05-13,19,indireto,0.429,1
1788,2025-05-13,20,indireto,0.448,1
1788,2025-05-13,21,indireto,0.561,1
1788,2025-05-13,22,indireto,0.346,1
1788,2025-05-13,23,indireto,0.449,1
1788,2025-05-14,0,indireto,0.504,1
1788,2025-05-14,1,indireto,0.413,1
1788,2025-05-14,2,indireto,0.324,1
1788,2025-05-14,3,indireto,0.42,1
1788,2025-05-14,4,indireto,0.424,1
1788,2025-05-14,5,indireto,0.436,1
1788,2025-05-14,6,indireto,0.333,1
1788,2025-05-14,7,indireto,0.346,1
1788,2025-05-14,8,indireto,8.284,3
1788,2025-05-14,9,indireto,11.246,3
1788,2025-05-14,10,indireto,12.357,3
1788,2025-05-14,11,indireto,12.581,3
1788,2025-05-14,12,indireto,11.287,3
1788,2025-05-14,13,indireto,11.181,3
1788,2025-05-14,14,indireto,14.883,3
1788,2025-05-14,15,indireto,14.752,3
1788,2025-05-14,16,indireto,15.034,3
1788,2025-05-14,17,indireto,5.912,3
1788,2025-05-14,18,indireto,0.43,1
1788,2025-05-14,19,indireto,0.358,1
1788,2025-05-14,20,indireto,0.433,1
1788,2025-05-14,21,indireto,0.346,1
1788,2025-05-14,22,indireto,0.308,1
1788,2025-05-14,23,indireto,0.451,1
1788,2025-05-15,0,indireto,0.395,1
1849,2025-08-12,17,indireto,1.293,1
1849,2025-08-13,12,indireto,0.647,1
1849,2025-08-13,13,indireto,1.389,1
1849,2025-08-13,14,indireto,0.722,1
1849,2025-08-13,15,indireto,1.479,1
1849,2025-08-13,16,indireto,0.958,1
1849,2025-08-13,17,indireto,2.771,1
1849,2025-08-14,11,indireto,1.056,1
1849,2025-08-14,12,indireto,0.772,1
1849,2025-08-14,13,indireto,0.75,1
1849,2025-08-14,14,indireto,2.541,2
1849,2025-08-14,15,indireto,2.299,2
1849,2025-08-14,16,indireto,0.854,1
1849,2025-08-15,11,indireto,1.959,2
1849,2025-08-15,12,indireto,0.6,1
1849,2025-08-15,13,indireto,0.922,2
1849,2025-08-15,14,indireto,2.415,1
1849,2025-08-15,15,indireto,2.207,1
1849,2025-08-15,16,indireto,1.275,1
1849,2025-08-15,17,indireto,3.382,1
1849,2025-08-19,10,indireto,0.958,1
1849,2025-08-19,11,indireto,0.75,1
1849,2025-08-19,12,indireto,1.458,1
1849,2025-08-19,13,indireto,1.46,1
1849,2025-08-19,14,indireto,2.229,2
1849,2025-08-19,15,indireto,1.267,1
1849,2025-08-19,16,indireto,1.235,1
1849,2025-08-19,17,indireto,5.003,2
1849,2025-08-20,9,indireto,1.542,2
1849,2025-08-20,10,indireto,0.708,1
1849,2025-08-20,11,indireto,0.729,1
1849,2025-08-20,12,indireto,2.532,1
1849,2025-08-20,13,indireto,0.553,1
1849,2025-08-20,14,indireto,0.751,1
1849,2025-08-20,15,indireto,0.876,1
1849,2025-08-20,17,indireto,0.835,1
1849,2025-08-20,19,indireto,0.896,1
1849,2025-08-21,10,indireto,3.61,2
1849,2025-08-21,11,indireto,2.918,2
1849,2025-08-21,12,indireto,2.968,2
1849,2025-08-21,13,indireto,0.271,1
1849,2025-08-25,8,indireto,1.521,2
1849,2025-08-25,9,indireto,1.628,1
1849,2025-08-25,10,indireto,4.667,1
1849,2025-08-25,11,indireto,2.66,1
1849,2025-08-25,12,indireto,3.072,1
1849,2025-08-25,13,indireto,4.634,2
1849,2025-08-25,14,indireto,5.334,2
1849,2025-08-25,15,indireto,6.417,2
1849,2025-08-25,16,indireto,3.978,2
1849,2025-08-25,17,indireto,5.071,2
1849,2025-08-26,8,indireto,1.689,2
1849,2025-08-26,9,indireto,3.429,1
1849,2025-08-26,10,indireto,4.24,1
1849,2025-08-26,11,indireto,3.154,1
1849,2025-08-26,12,indireto,3.479,1
1849,2025-08-26,13,indireto,3.29,1
1849,2025-08-26,14,indireto,3.8,1
1849,2025-08-26,15,indireto,2.525,2
1849,2025-08-26,16,indireto,2.565,1
1849,2025-08-26,17,indireto,0.821,1
1849,2025-08-27,8,indireto,1.237,2
1849,2025-08-27,9,indireto,2.432,1
1849,2025-08-27,10,indireto,3.336,1
1849,2025-08-27,11,indireto,3.04,1
1849,2025-08-27,12,indireto,2.261,1
1849,2025-08-27,13,indireto,3.785,1
1849,2025-08-27,14,indireto,2.624,1
1849,2025-08-27,15,indireto,2.581,1
1849,2025-08-27,16,indireto,1.776,1
1849,2025-08-28,8,indireto,0.938,1
1849,2025-08-28,9,indireto,2.925,1
1849,2025-08-28,10,indireto,4.353,1
1849,2025-08-28,11,indireto,3.344,1
1849,2025-08-28,12,indireto,2.606,1
1849,2025-08-28,13,indireto,3.964,1
1849,2025-08-28,14,indireto,3.464,1
1849,2025-08-28,15,indireto,5.0,1
1849,2025-08-28,16,indireto,2.982,1
1849,2025-08-28,17,indireto,0.812,1
1849,2025-08-29,8,indireto,1.501,1
1849,2025-08-29,9,indireto,2.606,1
1849,2025-08-29,10,indireto,4.643,1
1849,2025-08-29,11,indireto,4.632,1
1849,2025-08-29,12,indireto,3.794,1
1849,2025-08-29,13,indireto,2.962,1
1849,2025-08-29,14,indireto,4.764,1
1849,2025-08-29,15,indireto,4.546,1
1849,2025-08-29,16,indireto,3.482,1
1849,2025-08-29,17,indireto,0.417,1
1851,2025-04-28,7,indireto,2.69,2
1851,2025-04-28,8,indireto,2.188,2
1851,2025-04-28,9,indireto,2.285,2
1851,2025-04-28,10,indireto,2.267,2
1851,2025-04-28,11,indireto,2.369,2
1851,2025-04-28,12,indireto,2.388,2
1851,2025-04-28,13,indireto,2.083,2
1851,2025-04-28,14,indireto,1.916,2
1851,2025-04-28,15,indireto,1.875,2
1851,2025-04-28,16,indireto,1.688,2
1851,2025-04-28,17,indireto,1.777,2
1851,2025-04-28,18,indireto,1.777,2
1851,2025-04-28,19,indireto,2.691,2
1851,2025-04-28,20,indireto,0.187,1
1851,2025-04-28,21,indireto,0.132,1
1851,2025-04-29,7,indireto,2.876,2
1851,2025-04-29,8,indireto,2.442,2
1851,2025-04-29,9,indireto,2.098,2
1851,2025-04-29,10,indireto,2.068,2
1851,2025-04-29,11,indireto,1.992,2
1851,2025-04-29,12,indireto,2.002,2
1851,2025-04-29,13,indireto,2.076,2
1851,2025-04-29,14,indireto,2.438,2
1851,2025-04-29,15,indireto,2.157,2
1851,2025-04-29,16,indireto,1.524,2
1851,2025-04-29,17,indireto,1.798,2
1851,2025-04-29,18,indireto,1.974,2
1851,2025-04-29,19,indireto,1.872,2
1851,2025-04-29,20,indireto,0.216,2
1851,2025-04-30,7,indireto,2.487,2
1851,2025-04-30,8,indireto,2.37,2
1851,2025-04-30,9,indireto,1.714,2
1851,2025-04-30,10,indireto,2.121,2
1851,2025-04-30,11,indireto,1.768,2
1851,2025-04-30,12,indireto,1.818,2
1851,2025-04-30,13,indireto,1.681,2
1851,2025-04-30,14,indireto,1.657,2
1851,2025-04-30,15,indireto,1.838,2
1851,2025-04-30,16,indireto,1.954,2
1851,2025-04-30,17,indireto,1.972,2
1851,2025-04-30,18,indireto,2.012,2
1851,2025-04-30,19,indireto,1.901,2
1851,2025-04-30,20,indireto,0.204,2
1851,2025-05-01,7,indireto,2.39,2
1851,2025-05-01,8,indireto,2.421,2
1851,2025-05-01,9,indireto,2.303,2
1851,2025-05-01,10,indireto,2.31,2
1851,2025-05-01,11,indireto,2.153,2
1851,2025-05-01,12,indireto,1.723,2
1851,2025-05-01,13,indireto,0.848,1
1851,2025-05-01,14,indireto,1.788,2
1851,2025-05-01,15,indireto,2.238,2
1851,2025-05-01,16,indireto,2.027,2
1851,2025-05-01,17,indireto,1.957,2
1851,2025-05-01,18,indireto,1.725,2
1851,2025-05-01,19,indireto,1.47,2
1851,2025-05-01,20,indireto,0.205,2
1851,2025-05-03,7,indireto,1.809,2
1851,2025-05-03,8,indireto,1.438,2
1851,2025-05-03,9,indireto,1.807,2
1851,2025-05-03,10,indireto,2.067,2
1851,2025-05-03,11,indireto,1.934,2
1851,2025-05-03,12,indireto,2.129,2
1851,2025-05-03,13,indireto,2.126,2
1851,2025-05-03,14,indireto,2.248,2
1851,2025-05-03,15,indireto,1.965,2
1851,2025-05-03,16,indireto,1.798,2
1851,2025-05-03,17,indireto,2.054,2
1851,2025-05-03,18,indireto,1.745,2
1851,2025-05-03,19,indireto,1.56,2
1851,2025-05-03,20,indireto,0.337,2
1851,2025-05-03,21,indireto,0.012,1
1851,2025-05-04,7,indireto,2.297,2
1851,2025-05-04,8,indireto,1.845,2
1851,2025-05-04,9,indireto,1.819,2
1851,2025-05-04,10,indireto,1.567,2
1851,2025-05-04,11,indireto,2.044,2
1851,2025-05-04,12,indireto,1.704,2
1851,2025-05-04,13,indireto,2.207,2
1851,2025-05-04,14,indireto,1.888,2
1851,2025-05-04,15,indireto,2.238,2
1851,2025-05-04,16,indireto,2.029,2
1851,2025-05-04,17,indireto,1.764,2
1851,2025-05-04,18,indireto,1.754,2
1851,2025-05-04,19,indireto,1.263,2
1851,2025-05-04,20,indireto,0.286,2
1851,2025-05-05,7,indireto,2.041,2
1851,2025-05-05,8,indireto,1.542,2
1851,2025-05-05,9,indireto,1.381,2
1851,2025-05-05,10,indireto,1.343,2
1851,2025-05-05,11,indireto,1.41,2
1851,2025-05-05,12,indireto,1.355,2
1851,2025-05-05,13,indireto,1.496,2
1851,2025-05-05,14,indireto,1.413,2
1851,2025-05-05,15,indireto,1.668,2
1851,2025-05-05,16,indireto,1.552,2
1851,2025-05-05,17,indireto,1.175,2
1851,2025-05-05,18,indireto,1.723,2
1851,2025-05-05,19,indireto,1.612,2
1851,2025-05-05,20,indireto,0.176,2
1851,2025-05-06,7,indireto,2.472,2
1851,2025-05-06,8,indireto,1.896,2
1851,2025-05-06,9,indireto,2.332,2
1851,2025-05-06,10,indireto,2.388,2
1851,2025-05-06,11,indireto,2.488,2
1851,2025-05-06,12,indireto,2.2,2
1851,2025-05-06,13,indireto,1.752,2
1851,2025-05-06,14,indireto,1.777,2
1851,2025-05-06,15,indireto,1.169,2
1851,2025-05-06,16,indireto,1.202,1
1851,2025-05-06,17,indireto,2.034,2
1851,2025-05-06,18,indireto,1.969,2
1851,2025-05-06,19,indireto,1.853,2
1851,2025-05-06,20,indireto,0.094,2
1851,2025-05-07,7,indireto,2.533,2
1851,2025-05-07,8,indireto,2.109,2
1851,2025-05-07,9,indireto,1.397,2
1851,2025-05-07,10,indireto,1.628,2
1851,2025-05-07,11,indireto,2.257,2
1851,2025-05-07,12,indireto,2.432,2
1851,2025-05-07,13,indireto,2.655,2
1851,2025-05-07,14,indireto,2.516,2
1851,2025-05-07,15,indireto,2.574,2
1851,2025-05-07,16,indireto,2.619,2
1851,2025-05-07,17,indireto,2.473,2
1851,2025-05-07,18,indireto,2.566,2
1851,2025-05-07,19,indireto,2.301,2
1851,2025-05-07,20,indireto,0.251,2
1851,2025-05-07,21,indireto,0.221,1
1851,2025-05-08,7,indireto,2.655,2
1851,2025-05-08,8,indireto,2.486,2
1851,2025-05-08,9,indireto,2.486,2
1851,2025-05-08,10,indireto,2.503,2
1851,2025-05-08,11,indireto,2.293,2
1851,2025-05-08,12,indireto,2.619,2
1851,2025-05-08,13,indireto,2.558,2
1851,2025-05-08,14,indireto,2.603,2
1851,2025-05-08,15,indireto,2.495,2
1851,2025-05-08,16,indireto,1.919,2
1851,2025-05-08,17,indireto,1.806,2
1851,2025-05-08,18,indireto,2.217,2
1851,2025-05-08,19,indireto,1.973,2
1851,2025-05-08,20,indireto,0.242,2
1851,2025-05-09,8,indireto,1.748,1
1851,2025-05-09,9,indireto,1.598,1
1851,2025-05-09,10,indireto,1.227,1
1851,2025-05-09,11,indireto,1.76,1
1851,2025-05-09,12,indireto,1.76,1
1851,2025-05-09,13,indireto,1.76,1
1851,2025-05-09,14,indireto,1.76,1
1851,2025-05-09,15,indireto,1.649,1
1851,2025-05-09,16,indireto,1.354,1
1851,2025-05-09,17,indireto,1.435,1
1851,2025-05-09,18,indireto,1.264,1
1851,2025-05-09,19,indireto,1.124,1
1851,2025-05-09,20,indireto,0.349,1
1851,2025-05-09,21,indireto,0.426,1
1851,2025-05-10,7,indireto,2.658,2
1851,2025-05-10,8,indireto,2.559,2
1851,2025-05-10,9,indireto,2.652,2
1851,2025-05-10,10,indireto,2.693,2
1851,2025-05-10,11,indireto,2.588,2
1851,2025-05-10,12,indireto,2.721,2
1851,2025-05-10,13,indireto,2.589,2
1851,2025-05-10,14,indireto,2.715,2
1851,2025-05-10,15,indireto,2.471,2
1851,2025-05-10,16,indireto,2.664,2
1851,2025-05-10,17,indireto,2.619,2
1851,2025-05-10,18,indireto,2.493,2
1851,2025-05-10,19,indireto,2.478,2
1851,2025-05-10,20,indireto,0.466,2
1851,2025-05-10,21,indireto,0.036,1
1851,2025-05-11,7,indireto,3.05,2
1851,2025-05-11,8,indireto,2.721,2
1851,2025-05-11,9,indireto,2.574,2
1851,2025-05-11,10,indireto,2.593,2
1851,2025-05-11,11,indireto,2.65,2
1851,2025-05-11,12,indireto,2.58,2
1851,2025-05-11,13,indireto,2.714,2
1851,2025-05-11,14,indireto,2.669,2
1851,2025-05-11,15,indireto,2.733,2
1851,2025-05-11,16,indireto,2.617,2
1851,2025-05-11,17,indireto,2.688,2
1851,2025-05-11,18,indireto,2.606,2
1851,2025-05-11,19,indireto,2.641,2
1851,2025-05-11,20,indireto,0.288,2
1851,2025-05-12,7,indireto,2.33,2
1851,2025-05-12,8,indireto,2.874,3
1851,2025-05-12,9,indireto,1.646,2
1851,2025-05-12,10,indireto,1.867,2
1851,2025-05-12,11,indireto,1.794,2
1851,2025-05-12,12,indireto,1.634,2
1851,2025-05-12,13,indireto,1.661,2
1851,2025-05-12,14,indireto,1.582,2
1851,2025-05-12,15,indireto,1.312,2
1851,2025-05-12,16,indireto,0.845,2
1851,2025-05-12,17,indireto,0.938,2
1851,2025-05-12,18,indireto,0.96,2
1851,2025-05-12,19,indireto,1.78,2
1851,2025-05-12,20,indireto,0.228,1
1851,2025-05-13,7,indireto,2.46,2
1851,2025-05-13,8,indireto,1.86,2
1851,2025-05-13,9,indireto,1.353,2
1851,2025-05-13,10,indireto,1.503,2
1851,2025-05-13,11,indireto,2.032,2
1851,2025-05-13,12,indireto,2.178,2
1851,2025-05-13,13,indireto,1.703,2
1851,2025-05-13,14,indireto,1.678,2
1851,2025-05-13,15,indireto,1.448,2
1851,2025-05-13,16,indireto,1.38,2
1851,2025-05-13,17,indireto,1.007,2
1851,2025-05-13,18,indireto,1.039,2
1851,2025-05-13,19,indireto,0.95,2
1851,2025-05-13,20,indireto,0.088,1
1851,2025-05-14,7,indireto,1.841,2
1851,2025-05-14,8,indireto,1.06,2
1851,2025-05-14,9,indireto,0.872,2
1851,2025-05-14,10,indireto,0.864,2
1851,2025-05-14,11,indireto,0.886,2
1851,2025-05-14,12,indireto,0.993,2
1851,2025-05-14,13,indireto,0.473,2
1851,2025-05-14,14,indireto,1.115,2
1851,2025-05-14,15,indireto,0.956,2
1851,2025-05-14,16,indireto,1.277,2
1851,2025-05-14,17,indireto,1.177,2
1851,2025-05-14,18,indireto,1.037,2
1851,2025-05-14,19,indireto,0.899,2
1851,2025-05-14,20,indireto,0.279,2
1851,2025-05-15,7,indireto,1.855,2
1851,2025-05-15,8,indireto,1.049,2
1851,2025-05-15,9,indireto,1.158,2
1851,2025-05-15,10,indireto,1.01,2
1851,2025-05-15,11,indireto,1.02,2
1851,2025-05-15,12,indireto,2.104,2
1851,2025-05-15,13,indireto,1.656,2
1851,2025-05-15,14,indireto,1.201,2
1851,2025-05-15,15,indireto,1.058,2
1851,2025-05-15,16,indireto,0.925,2
1851,2025-05-15,17,indireto,0.826,2
1851,2025-05-15,18,indireto,0.491,1
1851,2025-05-15,19,indireto,0.713,2
1851,2025-05-16,7,indireto,1.45,3
1851,2025-05-16,8,indireto,2.59,3
1851,2025-05-16,9,indireto,2.026,3
1851,2025-05-16,10,indireto,1.808,3
1851,2025-05-16,11,indireto,0.739,3
1851,2025-05-16,12,indireto,2.428,3
1851,2025-05-16,13,indireto,2.093,3
1851,2025-05-16,14,indireto,2.07,3
1851,2025-05-16,15,indireto,1.997,3
1851,2025-05-16,16,indireto,1.886,4
1851,2025-05-16,17,indireto,0.991,3
1851,2025-05-16,18,indireto,0.992,3
1851,2025-05-16,19,indireto,1.09,3
1851,2025-05-16,20,indireto,0.082,1
1851,2025-05-17,7,indireto,1.524,2
1851,2025-05-17,8,indireto,1.421,3
1851,2025-05-17,9,indireto,1.949,3
1851,2025-05-17,10,indireto,2.208,3
1851,2025-05-17,11,indireto,1.92,3
1851,2025-05-17,12,indireto,2.035,3
1851,2025-05-17,13,indireto,2.189,3
1851,2025-05-17,14,indireto,2.167,3
1851,2025-05-17,15,indireto,2.119,3
1851,2025-05-17,16,indireto,1.841,3
1851,2025-05-17,17,indireto,1.699,3
1851,2025-05-17,18,indireto,1.612,3
1851,2025-05-17,19,indireto,1.438,3
1851,2025-05-17,20,indireto,0.132,1
1851,2025-05-18,7,indireto,0.895,1
1851,2025-05-18,8,indireto,1.85,3
1851,2025-05-18,9,indireto,1.019,3
1851,2025-05-18,10,indireto,1.95,3
1851,2025-05-18,11,indireto,2.02,3
1851,2025-05-18,12,indireto,2.288,3
1851,2025-05-18,13,indireto,2.318,3
1851,2025-05-18,14,indireto,2.167,3
1851,2025-05-18,15,indireto,2.163,3
1851,2025-05-18,16,indireto,1.869,3
1851,2025-05-18,17,indireto,1.744,3
1851,2025-05-18,18,indireto,1.574,3
1851,2025-05-18,19,indireto,1.287,2
1851,2025-05-18,20,indireto,0.139,1
1851,2025-05-21,7,indireto,2.523,3
1851,2025-05-21,8,indireto,1.848,3
1851,2025-05-21,9,indireto,1.938,3
1851,2025-05-21,10,indireto,2.302,3
1851,2025-05-21,11,indireto,3.049,3
1851,2025-05-21,12,indireto,2.698,3
1851,2025-05-21,13,indireto,3.867,3
1851,2025-05-21,14,indireto,2.805,3
1851,2025-05-21,15,indireto,3.14,3
1851,2025-05-21,16,indireto,1.801,3
1851,2025-05-21,17,indireto,2.057,3
1851,2025-05-21,18,indireto,1.833,3
1851,2025-05-21,19,indireto,1.734,3
1851,2025-05-21,20,indireto,0.147,1
1851,2025-05-23,7,indireto,1.495,2
1851,2025-05-23,8,indireto,1.193,2
1851,2025-05-23,9,indireto,1.392,2
1851,2025-05-23,10,indireto,1.801,2
1851,2025-05-23,11,indireto,1.951,2
1851,2025-05-23,12,indireto,2.195,2
1851,2025-05-23,13,indireto,1.761,2
1851,2025-05-23,14,indireto,1.442,2
1851,2025-05-23,15,indireto,1.231,2
