unit_id,data,hora,qtd_devices_total,qtd_dac,qtd_dut,peso_medio_dac,peso_medio_dut,consumo_kwh_total,metodos
1783,2025-04-10,11,3,0,3,0.0,0.3333,7.0,indireto
1783,2025-04-10,12,3,0,3,0.0,0.3333,7.0,indireto
1783,2025-04-10,13,3,0,3,0.0,0.3333,7.0,indireto
1783,2025-04-10,14,3,0,3,0.0,0.3333,7.0,indireto
1783,2025-04-10,15,3,0,3,0.0,0.3333,6.936,indireto
1783,2025-04-10,16,3,0,3,0.0,0.3333,6.971,indireto
1783,2025-04-10,17,3,0,3,0.0,0.3333,5.999,indireto
1783,2025-04-10,18,3,0,3,0.0,0.3333,5.559,indireto
1783,2025-04-10,19,3,0,3,0.0,0.3333,5.147,indireto
1783,2025-04-10,20,3,0,3,0.0,0.3333,4.202,indireto
1783,2025-04-10,21,2,0,2,0.0,0.5,3.94,indireto
1783,2025-04-10,22,2,0,2,0.0,0.5,3.932,indireto
1783,2025-04-10,23,2,0,2,0.0,0.5,4.0,indireto
1783,2025-04-11,0,3,0,3,0.0,0.3333,4.289,indireto
1783,2025-04-11,1,2,0,2,0.0,0.5,4.0,indireto
1783,2025-04-11,2,3,0,3,0.0,0.3333,4.209,indireto
1783,2025-04-11,3,3,0,3,0.0,0.3333,4.252,indireto
1783,2025-04-11,4,3,0,3,0.0,0.3333,3.058,indireto
1783,2025-04-11,5,3,0,3,0.0,0.3333,3.802,indireto
1783,2025-04-11,6,3,0,3,0.0,0.3333,4.168,indireto
1783,2025-04-11,7,3,0,3,0.0,0.3333,3.829,indireto
1783,2025-04-11,8,4,0,4,0.0,0.25,6.769,indireto
1783,2025-04-11,9,4,0,4,0.0,0.25,6.922,indireto
1783,2025-04-11,10,4,0,4,0.0,0.25,6.973,indireto
1783,2025-04-11,11,4,0,4,0.0,0.25,7.251,indireto
1783,2025-04-11,12,4,0,4,0.0,0.25,7.161,indireto
1783,2025-04-11,13,3,0,3,0.0,0.3333,7.0,indireto
1783,2025-04-11,14,3,0,3,0.0,0.3333,7.0,indireto
1783,2025-04-11,15,3,0,3,0.0,0.3333,6.987,indireto
1783,2025-04-11,16,3,0,3,0.0,0.3333,6.938,indireto
1783,2025-04-11,17,3,0,3,0.0,0.3333,6.936,indireto
1783,2025-04-11,18,3,0,3,0.0,0.3333,5.879,indireto
1783,2025-04-11,19,3,0,3,0.0,0.3333,4.906,indireto
1783,2025-04-11,20,2,0,2,0.0,0.5,4.0,indireto
1783,2025-04-11,21,3,0,3,0.0,0.3333,5.374,indireto
1783,2025-04-11,22,3,0,3,0.0,0.3333,5.765,indireto
1783,2025-04-11,23,2,0,2,0.0,0.5,3.999,indireto
1783,2025-04-12,0,2,0,2,0.0,0.5,3.996,indireto
1783,2025-04-12,1,2,0,2,0.0,0.5,4.0,indireto
1783,2025-04-12,2,2,0,2,0.0,0.5,4.0,indireto
1783,2025-04-12,3,2,0,2,0.0,0.5,4.0,indireto
1783,2025-04-12,4,2,0,2,0.0,0.5,4.0,indireto
1783,2025-04-12,5,2,0,2,0.0,0.5,3.684,indireto
1783,2025-04-12,6,2,0,2,0.0,0.5,3.882,indireto
1783,2025-04-12,7,2,0,2,0.0,0.5,4.0,indireto
1783,2025-04-12,8,3,0,3,0.0,0.3333,5.817,indireto
1783,2025-04-12,9,3,0,3,0.0,0.3333,6.929,indireto
1783,2025-04-12,10,3,0,3,0.0,0.3333,6.933,indireto
1783,2025-04-12,11,3,0,3,0.0,0.3333,6.942,indireto
1783,2025-04-12,12,3,0,3,0.0,0.3333,7.0,indireto
1783,2025-04-12,13,3,0,3,0.0,0.3333,6.992,indireto
1783,2025-04-12,14,3,0,3,0.0,0.3333,7.0,indireto
1783,2025-04-12,15,3,0,3,0.0,0.3333,6.987,indireto
1783,2025-04-12,16,3,0,3,0.0,0.3333,6.71,indireto
1783,2025-04-12,17,3,0,3,0.0,0.3333,6.929,indireto
1783,2025-04-12,18,3,0,3,0.0,0.3333,5.727,indireto
1783,2025-04-12,19,3,0,3,0.0,0.3333,5.734,indireto
1783,2025-04-12,20,3,0,3,0.0,0.3333,5.33,indireto
1783,2025-04-12,21,3,0,3,0.0,0.3333,6.432,indireto
1783,2025-04-12,22,2,0,2,0.0,0.5,3.922,indireto
1783,2025-04-12,23,2,0,2,0.0,0.5,3.995,indireto
1783,2025-04-13,0,2,0,2,0.0,0.5,2.558,indireto
1783,2025-04-13,5,1,0,1,0.0,1.0,0.061,indireto
1783,2025-04-13,6,3,0,3,0.0,0.3333,3.628,indireto
1783,2025-04-13,7,3,0,3,0.0,0.3333,3.846,indireto
1783,2025-04-13,8,4,0,4,0.0,0.25,4.486,indireto
1783,2025-04-13,9,4,0,4,0.0,0.25,4.695,indireto
1783,2025-04-13,10,4,0,4,0.0,0.25,4.737,indireto
1783,2025-04-13,11,4,0,4,0.0,0.25,5.92,indireto
1783,2025-04-13,12,4,0,4,0.0,0.25,5.095,indireto
1783,2025-04-13,13,4,0,4,0.0,0.25,4.954,indireto
1783,2025-04-13,14,4,0,4,0.0,0.25,3.525,indireto
1783,2025-04-13,15,4,0,4,0.0,0.25,4.774,indireto
1783,2025-04-13,16,4,0,4,0.0,0.25,4.926,indireto
1783,2025-04-13,17,4,0,4,0.0,0.25,4.103,indireto
1783,2025-04-13,18,4,0,4,0.0,0.25,4.298,indireto
1783,2025-04-13,19,4,0,4,0.0,0.25,3.766,indireto
1783,2025-04-13,20,4,0,4,0.0,0.25,3.862,indireto
1783,2025-04-13,21,3,0,3,0.0,0.3333,3.189,indireto
1783,2025-04-13,22,3,0,3,0.0,0.3333,2.301,indireto
1783,2025-04-13,23,3,0,3,0.0,0.3333,3.627,indireto
1783,2025-04-14,0,3,0,3,0.0,0.3333,3.189,indireto
1783,2025-04-14,1,3,0,3,0.0,0.3333,3.778,indireto
1783,2025-04-14,2,3,0,3,0.0,0.3333,3.885,indireto
1783,2025-04-14,3,3,0,3,0.0,0.3333,3.831,indireto
1783,2025-04-14,4,3,0,3,0.0,0.3333,3.926,indireto
1783,2025-04-14,5,3,0,3,0.0,0.3333,3.801,indireto
1783,2025-04-14,6,4,0,4,0.0,0.25,2.422,indireto
1783,2025-04-14,7,4,0,4,0.0,0.25,3.654,indireto
1783,2025-04-14,8,4,0,4,0.0,0.25,3.566,indireto
1783,2025-04-14,11,1,0,1,0.0,1.0,0.124,indireto
1783,2025-04-14,13,3,0,3,0.0,0.3333,2.447,indireto
1783,2025-04-14,14,3,0,3,0.0,0.3333,4.508,indireto
1783,2025-04-14,15,3,0,3,0.0,0.3333,5.224,indireto
1783,2025-04-14,16,3,0,3,0.0,0.3333,4.856,indireto
1783,2025-04-14,17,3,0,3,0.0,0.3333,5.56,indireto
1783,2025-04-14,18,3,0,3,0.0,0.3333,4.165,indireto
1783,2025-04-14,19,3,0,3,0.0,0.3333,3.912,indireto
1783,2025-04-14,20,2,0,2,0.0,0.5,2.856,indireto
1783,2025-04-14,21,2,0,2,0.0,0.5,3.176,indireto
1783,2025-04-14,22,2,0,2,0.0,0.5,1.891,indireto
1783,2025-04-14,23,2,0,2,0.0,0.5,2.674,indireto
1783,2025-04-15,0,2,0,2,0.0,0.5,2.932,indireto
1783,2025-04-15,1,2,0,2,0.0,0.5,2.841,indireto
1783,2025-04-15,2,2,0,2,0.0,0.5,3.14,indireto
1783,2025-04-15,3,2,0,2,0.0,0.5,2.75,indireto
1783,2025-04-15,4,2,0,2,0.0,0.5,3.281,indireto
1783,2025-04-15,5,2,0,2,0.0,0.5,3.077,indireto
1783,2025-04-15,6,2,0,2,0.0,0.5,2.137,indireto
1783,2025-04-15,7,2,0,2,0.0,0.5,2.689,indireto
1783,2025-04-15,8,3,0,3,0.0,0.3333,5.031,indireto
1783,2025-04-15,9,3,0,3,0.0,0.3333,5.861,indireto
1783,2025-04-15,10,3,0,3,0.0,0.3333,5.646,indireto
1783,2025-04-15,11,3,0,3,0.0,0.3333,5.344,indireto
1783,2025-04-15,12,3,0,3,0.0,0.3333,5.351,indireto
1783,2025-04-15,13,3,0,3,0.0,0.3333,5.378,indireto
1783,2025-04-15,14,3,0,3,0.0,0.3333,4.288,indireto
1783,2025-04-15,15,3,0,3,0.0,0.3333,3.607,indireto
1783,2025-04-15,16,3,0,3,0.0,0.3333,4.919,indireto
1783,2025-04-15,17,3,0,3,0.0,0.3333,3.844,indireto
1783,2025-04-15,18,3,0,3,0.0,0.3333,3.672,indireto
1783,2025-04-15,19,3,0,3,0.0,0.3333,4.076,indireto
1783,2025-04-15,20,2,0,2,0.0,0.5,3.072,indireto
1783,2025-04-15,21,2,0,2,0.0,0.5,2.946,indireto
1783,2025-04-15,22,2,0,2,0.0,0.5,3.181,indireto
1783,2025-04-15,23,2,0,2,0.0,0.5,1.354,indireto
1783,2025-04-16,0,2,0,2,0.0,0.5,2.092,indireto
1783,2025-04-16,1,2,0,2,0.0,0.5,1.484,indireto
1783,2025-04-16,2,2,0,2,0.0,0.5,1.1,indireto
1783,2025-04-16,3,2,0,2,0.0,0.5,1.817,indireto
1783,2025-04-16,4,2,0,2,0.0,0.5,2.259,indireto
1783,2025-04-16,5,2,0,2,0.0,0.5,2.094,indireto
1783,2025-04-16,6,2,0,2,0.0,0.5,1.882,indireto
1783,2025-04-16,7,3,0,3,0.0,0.3333,3.019,indireto
1783,2025-04-16,8,3,0,3,0.0,0.3333,4.959,indireto
1783,2025-04-16,9,3,0,3,0.0,0.3333,5.454,indireto
1783,2025-04-16,10,3,0,3,0.0,0.3333,5.19,indireto
1783,2025-04-16,11,3,0,3,0.0,0.3333,3.919,indireto
1783,2025-04-16,12,3,0,3,0.0,0.3333,5.201,indireto
1783,2025-04-16,13,3,0,3,0.0,0.3333,3.845,indireto
1783,2025-04-16,14,3,0,3,0.0,0.3333,3.678,indireto
1783,2025-04-16,15,2,0,2,0.0,0.5,4.248,indireto
1783,2025-04-16,16,3,0,3,0.0,0.3333,3.832,indireto
1783,2025-04-16,17,2,0,2,0.0,0.5,3.224,indireto
1783,2025-04-16,18,2,0,2,0.0,0.5,3.518,indireto
1783,2025-04-16,19,2,0,2,0.0,0.5,2.393,indireto
1783,2025-04-16,20,2,0,2,0.0,0.5,1.57,indireto
1783,2025-04-16,21,1,0,1,0.0,1.0,2.503,indireto
1783,2025-04-16,22,1,0,1,0.0,1.0,2.12,indireto
1783,2025-04-16,23,1,0,1,0.0,1.0,2.102,indireto
1783,2025-04-17,0,1,0,1,0.0,1.0,1.94,indireto
1788,2025-04-14,0,1,0,1,0.0,1.0,0.815,indireto
1788,2025-04-14,1,1,0,1,0.0,1.0,0.839,indireto
1788,2025-04-14,2,1,0,1,0.0,1.0,0.645,indireto
1788,2025-04-14,3,1,0,1,0.0,1.0,0.897,indireto
1788,2025-04-14,4,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-14,5,1,0,1,0.0,1.0,0.655,indireto
1788,2025-04-14,6,1,0,1,0.0,1.0,0.656,indireto
1788,2025-04-14,7,1,0,1,0.0,1.0,0.871,indireto
1788,2025-04-14,8,4,3,1,0.2887,0.134,11.13,indireto
1788,2025-04-14,9,3,3,0,0.3333,0.0,22.5,indireto
1788,2025-04-14,10,3,3,0,0.3333,0.0,19.967,indireto
1788,2025-04-14,11,3,3,0,0.3333,0.0,18.896,indireto
1788,2025-04-14,12,3,3,0,0.3333,0.0,16.31,indireto
1788,2025-04-14,13,3,3,0,0.3333,0.0,16.3,indireto
1788,2025-04-14,14,3,3,0,0.3333,0.0,16.477,indireto
1788,2025-04-14,15,3,3,0,0.3333,0.0,17.855,indireto
1788,2025-04-14,16,3,3,0,0.3333,0.0,16.369,indireto
1788,2025-04-14,17,3,3,0,0.3333,0.0,8.375,indireto
1788,2025-04-14,18,1,0,1,0.0,1.0,0.946,indireto
1788,2025-04-14,19,1,0,1,0.0,1.0,0.747,indireto
1788,2025-04-14,20,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-14,21,1,0,1,0.0,1.0,0.654,indireto
1788,2025-04-14,22,1,0,1,0.0,1.0,0.748,indireto
1788,2025-04-14,23,1,0,1,0.0,1.0,0.749,indireto
1788,2025-04-16,0,1,0,1,0.0,1.0,0.666,indireto
1788,2025-04-16,1,1,0,1,0.0,1.0,0.662,indireto
1788,2025-04-16,2,1,0,1,0.0,1.0,0.638,indireto
1788,2025-04-16,3,1,0,1,0.0,1.0,0.596,indireto
1788,2025-04-16,4,1,0,1,0.0,1.0,0.764,indireto
1788,2025-04-16,5,1,0,1,0.0,1.0,0.505,indireto
1788,2025-04-16,6,1,0,1,0.0,1.0,0.496,indireto
1788,2025-04-16,7,1,0,1,0.0,1.0,0.654,indireto
1788,2025-04-16,8,4,3,1,0.2888,0.1335,9.768,indireto
1788,2025-04-16,9,3,3,0,0.3333,0.0,19.705,indireto
1788,2025-04-16,10,3,3,0,0.3333,0.0,12.198,indireto
1788,2025-04-16,11,3,3,0,0.3333,0.0,14.431,indireto
1788,2025-04-16,12,3,3,0,0.3333,0.0,13.764,indireto
1788,2025-04-16,13,3,3,0,0.3333,0.0,14.529,indireto
1788,2025-04-16,14,3,3,0,0.3333,0.0,16.948,indireto
1788,2025-04-16,15,3,3,0,0.3333,0.0,11.781,indireto
1788,2025-04-16,16,3,3,0,0.3333,0.0,14.952,indireto
1788,2025-04-16,17,3,3,0,0.3333,0.0,8.362,indireto
1788,2025-04-16,18,1,0,1,0.0,1.0,0.746,indireto
1788,2025-04-16,19,1,0,1,0.0,1.0,0.814,indireto
1788,2025-04-16,20,1,0,1,0.0,1.0,0.606,indireto
1788,2025-04-16,21,1,0,1,0.0,1.0,0.581,indireto
1788,2025-04-16,22,1,0,1,0.0,1.0,0.58,indireto
1788,2025-04-16,23,1,0,1,0.0,1.0,0.504,indireto
1788,2025-04-17,0,1,0,1,0.0,1.0,0.689,indireto
1788,2025-04-17,1,1,0,1,0.0,1.0,0.546,indireto
1788,2025-04-17,2,1,0,1,0.0,1.0,0.504,indireto
1788,2025-04-17,3,1,0,1,0.0,1.0,0.662,indireto
1788,2025-04-17,4,1,0,1,0.0,1.0,0.654,indireto
1788,2025-04-17,5,1,0,1,0.0,1.0,0.419,indireto
1788,2025-04-17,6,1,0,1,0.0,1.0,0.575,indireto
1788,2025-04-17,7,1,0,1,0.0,1.0,0.673,indireto
1788,2025-04-17,8,4,3,1,0.2879,0.1364,11.208,indireto
1788,2025-04-17,9,3,3,0,0.3333,0.0,18.433,indireto
1788,2025-04-17,10,3,3,0,0.3333,0.0,15.856,indireto
1788,2025-04-17,11,3,3,0,0.3333,0.0,15.923,indireto
1788,2025-04-17,12,3,3,0,0.3333,0.0,15.702,indireto
1788,2025-04-17,13,3,3,0,0.3333,0.0,18.578,indireto
1788,2025-04-17,14,3,3,0,0.3333,0.0,17.277,indireto
1788,2025-04-17,15,3,3,0,0.3333,0.0,22.5,indireto
1788,2025-04-17,16,3,3,0,0.3333,0.0,16.402,indireto
1788,2025-04-17,17,4,3,1,0.2907,0.1278,8.223,indireto
1788,2025-04-17,18,1,0,1,0.0,1.0,0.891,indireto
1788,2025-04-17,19,1,0,1,0.0,1.0,0.748,indireto
1788,2025-04-17,20,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-17,21,1,0,1,0.0,1.0,0.8,indireto
1788,2025-04-17,22,1,0,1,0.0,1.0,0.947,indireto
1788,2025-04-17,23,1,0,1,0.0,1.0,0.74,indireto
1788,2025-04-18,0,1,0,1,0.0,1.0,0.932,indireto
1788,2025-04-18,1,1,0,1,0.0,1.0,0.656,indireto
1788,2025-04-18,2,1,0,1,0.0,1.0,0.84,indireto
1788,2025-04-18,3,1,0,1,0.0,1.0,0.815,indireto
1788,2025-04-18,4,1,0,1,0.0,1.0,0.672,indireto
1788,2025-04-18,5,1,0,1,0.0,1.0,0.654,indireto
1788,2025-04-18,6,1,0,1,0.0,1.0,0.662,indireto
1788,2025-04-18,7,1,0,1,0.0,1.0,0.714,indireto
1788,2025-04-18,8,1,0,1,0.0,1.0,0.924,indireto
1788,2025-04-18,9,1,0,1,0.0,1.0,0.674,indireto
1788,2025-04-18,10,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-18,11,1,0,1,0.0,1.0,0.914,indireto
1788,2025-04-18,12,1,0,1,0.0,1.0,0.735,indireto
1788,2025-04-18,13,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-18,14,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-18,15,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-18,16,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-18,17,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-18,18,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-18,19,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-18,20,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-18,21,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-18,22,1,0,1,0.0,1.0,0.902,indireto
1788,2025-04-18,23,1,0,1,0.0,1.0,0.897,indireto
1788,2025-04-19,0,1,0,1,0.0,1.0,0.786,indireto
1788,2025-04-19,1,1,0,1,0.0,1.0,0.689,indireto
1788,2025-04-19,2,1,0,1,0.0,1.0,0.874,indireto
1788,2025-04-19,3,1,0,1,0.0,1.0,0.79,indireto
1788,2025-04-19,4,1,0,1,0.0,1.0,0.796,indireto
1788,2025-04-19,5,1,0,1,0.0,1.0,0.796,indireto
1788,2025-04-19,6,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-19,7,1,0,1,0.0,1.0,0.655,indireto
1788,2025-04-19,8,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-19,9,1,0,1,0.0,1.0,0.862,indireto
1788,2025-04-19,10,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-19,11,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-19,12,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-19,13,1,0,1,0.0,1.0,0.856,indireto
1788,2025-04-19,14,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-19,15,1,0,1,0.0,1.0,0.811,indireto
1788,2025-04-19,16,1,0,1,0.0,1.0,0.911,indireto
1788,2025-04-19,17,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-19,18,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-19,19,1,0,1,0.0,1.0,0.914,indireto
1788,2025-04-19,20,1,0,1,0.0,1.0,0.969,indireto
1788,2025-04-19,21,1,0,1,0.0,1.0,0.859,indireto
1788,2025-04-19,22,1,0,1,0.0,1.0,0.851,indireto
1788,2025-04-19,23,1,0,1,0.0,1.0,0.996,indireto
1788,2025-04-20,0,1,0,1,0.0,1.0,0.982,indireto
1788,2025-04-20,1,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-20,2,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-20,3,1,0,1,0.0,1.0,0.877,indireto
1788,2025-04-20,4,1,0,1,0.0,1.0,0.888,indireto
1788,2025-04-20,5,1,0,1,0.0,1.0,0.832,indireto
1788,2025-04-20,6,1,0,1,0.0,1.0,0.733,indireto
1788,2025-04-20,7,1,0,1,0.0,1.0,0.645,indireto
1788,2025-04-20,8,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-20,9,1,0,1,0.0,1.0,0.871,indireto
1788,2025-04-20,10,1,0,1,0.0,1.0,0.878,indireto
1788,2025-04-20,11,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-20,12,1,0,1,0.0,1.0,0.747,indireto
1788,2025-04-20,13,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-20,14,1,0,1,0.0,1.0,0.85,indireto
1788,2025-04-20,15,1,0,1,0.0,1.0,0.941,indireto
1788,2025-04-20,16,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-20,17,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-20,18,1,0,1,0.0,1.0,0.98,indireto
1788,2025-04-20,19,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-20,20,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-20,21,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-20,22,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-20,23,1,0,1,0.0,1.0,0.666,indireto
1788,2025-04-21,0,1,0,1,0.0,1.0,0.99,indireto
1788,2025-04-21,1,1,0,1,0.0,1.0,0.656,indireto
1788,2025-04-21,2,1,0,1,0.0,1.0,0.662,indireto
1788,2025-04-21,3,1,0,1,0.0,1.0,0.655,indireto
1788,2025-04-21,4,1,0,1,0.0,1.0,0.772,indireto
1788,2025-04-21,5,1,0,1,0.0,1.0,0.597,indireto
1788,2025-04-21,6,1,0,1,0.0,1.0,0.763,indireto
1788,2025-04-21,7,1,0,1,0.0,1.0,0.572,indireto
1788,2025-04-21,8,1,0,1,0.0,1.0,0.614,indireto
1788,2025-04-21,9,1,0,1,0.0,1.0,0.655,indireto
1788,2025-04-21,10,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-21,11,1,0,1,0.0,1.0,0.672,indireto
1788,2025-04-21,12,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-21,13,1,0,1,0.0,1.0,0.759,indireto
1788,2025-04-21,14,1,0,1,0.0,1.0,0.987,indireto
1788,2025-04-21,15,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-21,16,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-21,17,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-21,18,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-21,19,1,0,1,0.0,1.0,1.0,indireto
1788,2025-04-21,20,1,0,1,0.0,1.0,0.977,indireto
1788,2025-04-21,21,1,0,1,0.0,1.0,0.771,indireto
1788,2025-04-21,22,1,0,1,0.0,1.0,0.748,indireto
1788,2025-04-21,23,1,0,1,0.0,1.0,0.656,indireto
1788,2025-04-22,0,1,0,1,0.0,1.0,0.746,indireto
1788,2025-04-22,1,1,0,1,0.0,1.0,0.602,indireto
1788,2025-04-22,2,1,0,1,0.0,1.0,0.478,indireto
1788,2025-04-22,3,1,0,1,0.0,1.0,0.672,indireto
1788,2025-04-22,4,1,0,1,0.0,1.0,0.662,indireto
1788,2025-04-22,5,1,0,1,0.0,1.0,0.462,indireto
1788,2025-04-22,6,1,0,1,0.0,1.0,0.507,indireto
1788,2025-04-22,7,1,0,1,0.0,1.0,0.376,indireto
1788,2025-04-22,8,4,3,1,0.2904,0.1288,9.976,indireto
1788,2025-04-22,9,3,3,0,0.3333,0.0,17.277,indireto
1788,2025-04-22,10,3,3,0,0.3333,0.0,15.769,indireto
1788,2025-04-22,11,3,3,0,0.3333,0.0,16.102,indireto
1788,2025-04-22,12,3,3,0,0.3333,0.0,14.883,indireto
1788,2025-04-22,13,3,3,0,0.3333,0.0,15.9,indireto
1788,2025-04-22,14,3,3,0,0.3333,0.0,18.2,indireto
1788,2025-04-22,15,3,3,0,0.3333,0.0,17.952,indireto
1788,2025-04-22,16,3,3,0,0.3333,0.0,15.45,indireto
1788,2025-04-22,17,3,3,0,0.3333,0.0,6.297,indireto
1788,2025-04-22,18,1,0,1,0.0,1.0,0.564,indireto
1788,2025-04-22,19,1,0,1,0.0,1.0,0.348,indireto
1788,2025-04-22,20,1,0,1,0.0,1.0,0.597,indireto
1788,2025-04-22,21,1,0,1,0.0,1.0,0.581,indireto
1788,2025-04-22,22,1,0,1,0.0,1.0,0.404,indireto
1788,2025-04-22,23,1,0,1,0.0,1.0,0.617,indireto
1788,2025-04-23,0,1,0,1,0.0,1.0,0.393,indireto
1788,2025-04-23,1,1,0,1,0.0,1.0,0.639,indireto
1788,2025-04-23,2,1,0,1,0.0,1.0,0.364,indireto
1788,2025-04-23,3,1,0,1,0.0,1.0,0.479,indireto
1788,2025-04-23,4,1,0,1,0.0,1.0,0.511,indireto
1788,2025-04-23,5,1,0,1,0.0,1.0,0.505,indireto
1788,2025-04-23,6,1,0,1,0.0,1.0,0.419,indireto
1788,2025-04-23,7,1,0,1,0.0,1.0,0.412,indireto
1788,2025-04-23,8,4,3,1,0.2899,0.1303,8.671,indireto
1788,2025-04-23,9,3,3,0,0.3333,0.0,14.054,indireto
1788,2025-04-23,10,3,3,0,0.3333,0.0,13.1,indireto
1788,2025-04-23,11,3,3,0,0.3333,0.0,13.391,indireto
1788,2025-04-23,12,3,3,0,0.3333,0.0,14.48,indireto
1788,2025-04-23,13,3,3,0,0.3333,0.0,14.095,indireto
1788,2025-04-23,14,3,3,0,0.3333,0.0,13.498,indireto
1788,2025-04-23,15,3,3,0,0.3333,0.0,15.229,indireto
1788,2025-04-23,16,3,3,0,0.3333,0.0,15.242,indireto
1788,2025-04-23,17,3,3,0,0.3333,0.0,6.981,indireto
1788,2025-04-23,18,1,0,1,0.0,1.0,0.654,indireto
1788,2025-04-23,19,1,0,1,0.0,1.0,0.741,indireto
1788,2025-04-23,20,1,0,1,0.0,1.0,0.747,indireto
1788,2025-04-23,21,1,0,1,0.0,1.0,0.679,indireto
1788,2025-04-23,22,1,0,1,0.0,1.0,0.654,indireto
1788,2025-04-23,23,1,0,1,0.0,1.0,0.672,indireto
1788,2025-04-24,0,1,0,1,0.0,1.0,0.561,indireto
1788,2025-04-24,1,1,0,1,0.0,1.0,0.516,indireto
1788,2025-04-24,2,1,0,1,0.0,1.0,0.656,indireto
1788,2025-04-24,3,1,0,1,0.0,1.0,0.673,indireto
1788,2025-04-24,4,1,0,1,0.0,1.0,0.657,indireto
1788,2025-04-24,5,1,0,1,0.0,1.0,0.503,indireto
1788,2025-04-24,6,1,0,1,0.0,1.0,0.466,indireto
1788,2025-04-24,7,1,0,1,0.0,1.0,0.662,indireto
1788,2025-04-24,8,4,3,1,0.2899,0.1304,11.06,indireto
1788,2025-04-24,9,3,3,0,0.3333,0.0,17.219,indireto
1788,2025-04-24,10,3,3,0,0.3333,0.0,14.373,indireto
1788,2025-04-24,11,3,3,0,0.3333,0.0,15.038,indireto
1788,2025-04-24,12,3,3,0,0.3333,0.0,16.0,indireto
1788,2025-04-24,13,3,3,0,0.3333,0.0,13.66,indireto
1788,2025-04-24,14,3,3,0,0.3333,0.0,14.516,indireto
1788,2025-04-24,15,3,3,0,0.3333,0.0,13.031,indireto
1788,2025-04-24,16,3,3,0,0.3333,0.0,13.088,indireto
1788,2025-04-24,17,3,3,0,0.3333,0.0,8.337,indireto
1788,2025-04-24,18,1,0,1,0.0,1.0,0.652,indireto
1788,2025-04-24,19,1,0,1,0.0,1.0,0.54,indireto
1788,2025-04-24,20,1,0,1,0.0,1.0,0.657,indireto
1788,2025-04-24,21,1,0,1,0.0,1.0,0.672,indireto
1788,2025-04-24,22,1,0,1,0.0,1.0,0.662,indireto
1788,2025-04-24,23,1,0,1,0.0,1.0,0.672,indireto
1788,2025-04-25,0,1,0,1,0.0,1.0,0.673,indireto
1788,2025-04-25,1,1,0,1,0.0,1.0,0.673,indireto
1788,2025-04-25,2,1,0,1,0.0,1.0,0.502,indireto
1788,2025-04-25,3,1,0,1,0.0,1.0,0.578,indireto
1788,2025-04-25,4,1,0,1,0.0,1.0,0.558,indireto
1788,2025-04-25,5,1,0,1,0.0,1.0,0.656,indireto
1788,2025-04-25,6,1,0,1,0.0,1.0,0.616,indireto
1788,2025-04-25,7,1,0,1,0.0,1.0,0.511,indireto
1788,2025-04-25,8,4,3,1,0.2904,0.1289,9.542,indireto
1788,2025-04-25,9,3,3,0,0.3333,0.0,17.079,indireto
1788,2025-04-25,10,3,3,0,0.3333,0.0,13.592,indireto
1788,2025-04-25,11,3,3,0,0.3333,0.0,12.63,indireto
1788,2025-04-25,12,3,3,0,0.3333,0.0,13.859,indireto
1788,2025-04-25,13,3,3,0,0.3333,0.0,12.156,indireto
